district,mean_spei,date
Kotayk,-0.7636015444993973,2001-07-11
Erevan,-0.9239077270030975,2001-07-11
Tavush,-0.5096497411529223,2001-07-21
Lori,-1.0505105302884028,2001-07-21
Shirak,-0.9836223996602572,2001-07-21
Gegharkunik,-0.2458642708028064,2001-07-21
Vayots Dzor,-0.5986766871064901,2001-07-21
Syunik,-0.970391267224362,2001-07-21
Ararat,-0.7249540625648065,2001-07-21
Aragatsotn,-0.7347161819537481,2001-07-21
Armavir,-0.7996644079685211,2001-07-21
Kotayk,-0.42028338462114334,2001-07-21
Erevan,-0.7002347111701965,2001-07-21
Tavush,-0.8980251501003901,2001-08-01
Lori,-1.2373204781458929,2001-08-01
Shirak,-1.140831823532398,2001-08-01
Gegharkunik,-0.3791677700903486,2001-08-01
Vayots Dzor,-0.6400309838354588,2001-08-01
Syunik,-0.9383394749541032,2001-08-01
Ararat,-0.7875927353108471,2001-08-01
Aragatsotn,-0.944241518775622,2001-08-01
Armavir,-1.0984891057014465,2001-08-01
Kotayk,-0.5740835702046752,2001-08-01
Erevan,-0.9157953262329102,2001-08-01
Tavush,-1.1183867653210957,2001-08-11
Lori,-1.3895911849462068,2001-08-11
Shirak,-1.2568558087715735,2001-08-11
Gegharkunik,-0.5991514649461297,2001-08-11
Vayots Dzor,-0.6083611454814672,2001-08-11
Syunik,-0.9083141276710912,2001-08-11
Ararat,-0.7318418554284356,2001-08-11
Aragatsotn,-1.0127343237400055,2001-08-11
Armavir,-1.134120802084605,2001-08-11
Kotayk,-0.664784413576126,2001-08-11
Erevan,-0.8800519406795502,2001-08-11
Tavush,-0.9998922000328699,2001-08-21
Lori,-1.1463703421445994,2001-08-21
Shirak,-0.953536542562338,2001-08-21
Gegharkunik,-0.37515662117477727,2001-08-21
Vayots Dzor,-0.36567277694121003,2001-08-21
Syunik,-0.7878156767079705,2001-08-21
Ararat,-0.5623179721561345,2001-08-21
Aragatsotn,-0.8247668792804083,2001-08-21
Armavir,-1.012021501859029,2001-08-21
Kotayk,-0.4648200564086437,2001-08-21
Erevan,-0.7361245453357697,2001-08-21
Tavush,-0.9586532463630041,2001-09-01
Lori,-1.0678878655800452,2001-09-01
Shirak,-0.8114550320001749,2001-09-01
Gegharkunik,-0.2514644174507874,2001-09-01
Vayots Dzor,-0.23846551059978083,2001-09-01
Syunik,-0.7072895978283333,2001-09-01
Ararat,-0.346050886945291,2001-09-01
Aragatsotn,-0.6418161181112131,2001-09-01
Armavir,-0.8331367472807566,2001-09-01
Kotayk,-0.28881221935153006,2001-09-01
Erevan,-0.4846935197710991,2001-09-01
Tavush,-1.152242014805476,2001-09-11
Lori,-1.0883782781087434,2001-09-11
Shirak,-0.9177861213684082,2001-09-11
Gegharkunik,-0.3488636967890403,2001-09-11
Vayots Dzor,-0.18429098511114717,2001-09-11
Syunik,-0.823390011136469,2001-09-11
Ararat,-0.3516728833995082,2001-09-11
Aragatsotn,-0.7708820501963297,2001-09-11
Armavir,-0.9339741766452789,2001-09-11
Kotayk,-0.4346714586019516,2001-09-11
Erevan,-0.6129518747329712,2001-09-11
Tavush,-1.2385963002840679,2001-09-21
Lori,-1.0496187668580275,2001-09-21
Shirak,-0.8678520803268139,2001-09-21
Gegharkunik,-0.29771462214343686,2001-09-21
Vayots Dzor,-0.023333558812737465,2001-09-21
Syunik,-0.754151776432991,2001-09-21
Ararat,-0.23305420577526093,2001-09-21
Aragatsotn,-0.7441519498825073,2001-09-21
Armavir,-0.9065321981906891,2001-09-21
Kotayk,-0.3355817422270775,2001-09-21
Erevan,-0.48452555388212204,2001-09-21
Tavush,-1.7774060666561127,2001-10-01
Lori,-1.525706071120042,2001-10-01
Shirak,-1.3980453931368315,2001-10-01
Gegharkunik,-0.7641805476125549,2001-10-01
Vayots Dzor,-0.24952601920813322,2001-10-01
Syunik,-0.8992729814429032,2001-10-01
Ararat,-0.5877298145470294,2001-10-01
Aragatsotn,-1.2134759773810704,2001-10-01
Armavir,-1.2789794206619263,2001-10-01
Kotayk,-0.858208155632019,2001-10-01
Erevan,-0.9181918501853943,2001-10-01
Tavush,-1.4506379167238872,2001-10-11
Lori,-1.503179907798767,2001-10-11
Shirak,-1.5045065329625056,2001-10-11
Gegharkunik,-0.9265884196057039,2001-10-11
Vayots Dzor,-0.46963559836149216,2001-10-11
Syunik,-0.8127898491526905,2001-10-11
Ararat,-0.8108594607223164,2001-10-11
Aragatsotn,-1.211323951681455,2001-10-11
Armavir,-1.1698507765928905,2001-10-11
Kotayk,-1.0557894647121429,2001-10-11
Erevan,-0.8182662725448608,2001-10-11
Tavush,-1.100649043917656,2001-10-21
Lori,-1.0266994283749507,2001-10-21
Shirak,-0.9817466048093942,2001-10-21
Gegharkunik,-0.6162000697325257,2001-10-21
Vayots Dzor,-0.18487414252012968,2001-10-21
Syunik,-0.20689745639499865,2001-10-21
Ararat,-0.5127153437245976,2001-10-21
Aragatsotn,-0.8331846669316292,2001-10-21
Armavir,-0.8320477853218714,2001-10-21
Kotayk,-0.7967500954866409,2001-10-21
Erevan,-0.498417928814888,2001-10-21
Tavush,-1.374543120463689,2001-11-01
Lori,-1.3216033898867094,2001-11-01
Shirak,-1.2974692307985747,2001-11-01
Gegharkunik,-1.0911987704389237,2001-11-01
Vayots Dzor,-0.8058490008115768,2001-11-01
Syunik,-0.7165819924128684,2001-11-01
Ararat,-1.0026247772303494,2001-11-01
Aragatsotn,-1.200605034828186,2001-11-01
Armavir,-1.1621943712234497,2001-11-01
Kotayk,-1.213868397474289,2001-11-01
Erevan,-0.9245446026325226,2001-11-01
Tavush,-1.0124066422382991,2001-11-11
Lori,-1.0061560158546154,2001-11-11
Shirak,-1.0692601662415724,2001-11-11
Gegharkunik,-0.26097988950855594,2001-11-11
Vayots Dzor,0.11607563775032759,2001-11-11
Syunik,0.4540188369390212,2001-11-11
Ararat,-0.5203439512036063,2001-11-11
Aragatsotn,-0.7817821030815443,2001-11-11
Armavir,-0.9121432602405548,2001-11-11
Kotayk,-0.5867679923772812,2001-11-11
Erevan,-0.46038317680358887,2001-11-11
Tavush,-1.3172059406836827,2001-11-21
Lori,-1.3925093962596014,2001-11-21
Shirak,-1.1709471803445082,2001-11-21
Gegharkunik,-0.7284780004445244,2001-11-21
Vayots Dzor,-0.2688876325264573,2001-11-21
Syunik,-0.07409126772300194,2001-11-21
Ararat,-0.5859192921356722,2001-11-21
Aragatsotn,-0.8448538022736708,2001-11-21
Armavir,-0.7670279815793037,2001-11-21
Kotayk,-0.8289401575922966,2001-11-21
Erevan,-0.3423211798071861,2001-11-21
Tavush,-0.9265698144833246,2001-12-01
Lori,-0.9388335324250735,2001-12-01
Shirak,-0.7236558783512849,2001-12-01
Gegharkunik,-0.4115076909595112,2001-12-01
Vayots Dzor,-0.06924078761369401,2001-12-01
Syunik,0.1992477554190612,2001-12-01
Ararat,-0.20440207760442386,2001-12-01
Aragatsotn,-0.3579361547405521,2001-12-01
Armavir,-0.3206780720502138,2001-12-01
Kotayk,-0.35912835150957106,2001-12-01
Erevan,0.05918422341346741,2001-12-01
Tavush,-0.5891588143228242,2001-12-11
Lori,-0.4324188887929687,2001-12-11
Shirak,-0.045730783675725646,2001-12-11
Gegharkunik,0.19146052665789337,2001-12-11
Vayots Dzor,0.37752255611121655,2001-12-11
Syunik,0.7759920170432643,2001-12-11
Ararat,0.33332624489610846,2001-12-11
Aragatsotn,0.2849907255731523,2001-12-11
Armavir,0.30524640530347824,2001-12-11
Kotayk,0.2900977575220168,2001-12-11
Erevan,0.65301513671875,2001-12-11
Tavush,-0.2704473616710554,2001-12-21
Lori,0.07864490466622207,2001-12-21
Shirak,0.5067864252397647,2001-12-21
Gegharkunik,0.8625334255835589,2001-12-21
Vayots Dzor,1.0223773196339607,2001-12-21
Syunik,1.2474302053451538,2001-12-21
Ararat,0.844852702184157,2001-12-21
Aragatsotn,0.7450955882668495,2001-12-21
Armavir,0.7359743565320969,2001-12-21
Kotayk,0.8280984938144684,2001-12-21
Erevan,1.1180192828178406,2001-12-21
Tavush,0.57634772049884,2002-01-01
Lori,0.8261966358583707,2002-01-01
Shirak,0.9914865654248458,2002-01-01
Gegharkunik,1.6641786098480225,2002-01-01
Vayots Dzor,1.6047003120183945,2002-01-01
Syunik,1.598142871731206,2002-01-01
Ararat,1.551278363574635,2002-01-01
Aragatsotn,1.256004790465037,2002-01-01
Armavir,1.161195973555247,2002-01-01
Kotayk,1.5341728568077087,2002-01-01
Erevan,1.6312638521194458,2002-01-01
Tavush,-0.04093099756331261,2002-01-11
Lori,0.32402599703233975,2002-01-11
Shirak,0.5828263821223607,2002-01-11
Gegharkunik,1.0169651315492743,2002-01-11
Vayots Dzor,1.0814589112997055,2002-01-11
Syunik,1.2160283295731795,2002-01-11
Ararat,1.0404119274832986,2002-01-11
Aragatsotn,0.7487203826506933,2002-01-11
Armavir,0.651664654413859,2002-01-11
Kotayk,0.9834746956825257,2002-01-11
Erevan,1.0727055668830872,2002-01-11
Tavush,-0.14111537610491118,2002-01-21
Lori,0.22388021332713273,2002-01-21
Shirak,0.45994322947584665,2002-01-21
Gegharkunik,0.7827638598049388,2002-01-21
Vayots Dzor,0.8228683769702911,2002-01-21
Syunik,0.8883800428164633,2002-01-21
Ararat,0.7792750000953674,2002-01-21
Aragatsotn,0.516504023844997,2002-01-21
Armavir,0.3813642847041289,2002-01-21
Kotayk,0.8050332427024841,2002-01-21
Erevan,0.8268368542194366,2002-01-21
Tavush,-0.055664979542295136,2002-02-01
Lori,0.2653373938340407,2002-02-01
Shirak,0.4512655964264503,2002-02-01
Gegharkunik,0.9178880207678851,2002-02-01
Vayots Dzor,0.8904082626104355,2002-02-01
Syunik,1.0340867701329683,2002-02-01
Ararat,0.7386541610414331,2002-02-01
Aragatsotn,0.4897616496309638,2002-02-01
Armavir,0.3060073933253686,2002-02-01
Kotayk,0.8583363115787506,2002-02-01
Erevan,0.7724072933197021,2002-02-01
Tavush,-0.25688275834545493,2002-02-11
Lori,0.11176027142657684,2002-02-11
Shirak,0.4336459587972898,2002-02-11
Gegharkunik,0.5650575301774284,2002-02-11
Vayots Dzor,0.5377898355945945,2002-02-11
Syunik,-0.24514194734786687,2002-02-11
Ararat,0.6113997142423283,2002-02-11
Aragatsotn,0.29580279470731813,2002-02-11
Armavir,0.1491073351353407,2002-02-11
Kotayk,0.6434180319309235,2002-02-11
Erevan,0.5776492357254028,2002-02-11
Tavush,-0.0023494474589824677,2002-02-21
Lori,0.1431264728307724,2002-02-21
Shirak,0.2969605808074658,2002-02-21
Gegharkunik,0.8024454958298627,2002-02-21
Vayots Dzor,0.7204621285200119,2002-02-21
Syunik,-0.1859141892882211,2002-02-21
Ararat,0.6714078838174994,2002-02-21
Aragatsotn,0.10348626598715782,2002-02-21
Armavir,-0.15610014274716377,2002-02-21
Kotayk,0.7000713109970093,2002-02-21
Erevan,0.5307139307260513,2002-02-21
Tavush,-0.6416302633782228,2002-03-01
Lori,-0.43214812301672423,2002-03-01
Shirak,-0.34845137460014,2002-03-01
Gegharkunik,0.2725179457270047,2002-03-01
Vayots Dzor,0.11446410790085793,2002-03-01
Syunik,-0.7763257858000303,2002-03-01
Ararat,-0.025542333722114563,2002-03-01
Aragatsotn,-0.6030002052042013,2002-03-01
Armavir,-0.8917513787746429,2002-03-01
Kotayk,0.034715303545817734,2002-03-01
Erevan,-0.22135449945926666,2002-03-01
Tavush,-0.628375350497663,2002-03-11
Lori,-0.48047157806845814,2002-03-11
Shirak,-0.692405817600397,2002-03-11
Gegharkunik,0.0022458324537557714,2002-03-11
Vayots Dzor,0.04146823822520673,2002-03-11
Syunik,-0.9324651345806686,2002-03-11
Ararat,-0.1188204014165835,2002-03-11
Aragatsotn,-0.6729851892838875,2002-03-11
Armavir,-0.8902322699626287,2002-03-11
Kotayk,-0.10842813439667225,2002-03-11
Erevan,-0.2827853858470917,2002-03-11
Tavush,-0.45100823712224763,2002-03-21
Lori,-0.2552458858833863,2002-03-21
Shirak,-0.5610098219834841,2002-03-21
Gegharkunik,0.015461991294561064,2002-03-21
Vayots Dzor,0.052620734088122845,2002-03-21
Syunik,-0.7866575690476518,2002-03-21
Ararat,0.115104579790072,2002-03-21
Aragatsotn,-0.5087976657475034,2002-03-21
Armavir,-0.7842802455027899,2002-03-21
Kotayk,0.00024335198104381562,2002-03-21
Erevan,-0.25795866176486015,2002-03-21
Tavush,-0.17371302594741186,2002-04-01
Lori,0.20515063405036926,2002-04-01
Shirak,0.10875019971997692,2002-04-01
Gegharkunik,0.12544007730834625,2002-04-01
Vayots Dzor,-0.01783388596959412,2002-04-01
Syunik,-0.5767454361837161,2002-04-01
Ararat,0.10203816352242773,2002-04-01
Aragatsotn,-0.04676618209729592,2002-04-01
Armavir,-0.2576150670647621,2002-04-01
Kotayk,0.10916824080049992,2002-04-01
Erevan,-0.17345548048615456,2002-04-01
Tavush,0.19948539463803172,2002-04-11
Lori,0.5651156168717605,2002-04-11
Shirak,0.5411671491769644,2002-04-11
Gegharkunik,0.44983963010942235,2002-04-11
Vayots Dzor,0.5456339474767447,2002-04-11
Syunik,-0.10513160012564376,2002-04-11
Ararat,0.6641408909450878,2002-04-11
Aragatsotn,0.6044315757850806,2002-04-11
Armavir,0.5258370066682497,2002-04-11
Kotayk,0.5910233795642853,2002-04-11
Erevan,0.5652539134025574,2002-04-11
Tavush,0.8383747041225433,2002-04-21
Lori,0.9372458733045138,2002-04-21
Shirak,0.9870484471321106,2002-04-21
Gegharkunik,1.1068474194582771,2002-04-21
Vayots Dzor,1.4136000126600266,2002-04-21
Syunik,0.9629695478238558,2002-04-21
Ararat,1.2297678210518577,2002-04-21
Aragatsotn,1.1290152619282405,2002-04-21
Armavir,1.1745305061340332,2002-04-21
Kotayk,1.0031339526176453,2002-04-21
Erevan,1.1023630499839783,2002-04-21
Tavush,1.174690951903661,2002-05-01
Lori,1.2143312234144945,2002-05-01
Shirak,1.1473949414033155,2002-05-01
Gegharkunik,1.4640629852519316,2002-05-01
Vayots Dzor,1.7426227033138275,2002-05-01
Syunik,1.5605996156993664,2002-05-01
Ararat,1.583044778216969,2002-05-01
Aragatsotn,1.4501552979151409,2002-05-01
Armavir,1.4617547194163005,2002-05-01
Kotayk,1.3912055492401123,2002-05-01
Erevan,1.5142202377319336,2002-05-01
Tavush,1.3371377885341644,2002-05-11
Lori,1.2886353731155396,2002-05-11
Shirak,1.0887898275485406,2002-05-11
Gegharkunik,1.6529139911427218,2002-05-11
Vayots Dzor,1.8703945130109787,2002-05-11
Syunik,1.8547313589798777,2002-05-11
Ararat,1.811139009215615,2002-05-11
Aragatsotn,1.6119230389595032,2002-05-11
Armavir,1.6018928686777751,2002-05-11
Kotayk,1.6204843640327453,2002-05-11
Erevan,1.7279187440872192,2002-05-11
Tavush,1.4690951307614644,2002-05-21
Lori,1.2934129329828115,2002-05-21
Shirak,1.1006291783772981,2002-05-21
Gegharkunik,1.5150691060458912,2002-05-21
Vayots Dzor,1.84520523250103,2002-05-21
Syunik,1.797472502055921,2002-05-21
Ararat,1.8621853915127842,2002-05-21
Aragatsotn,1.5878493189811707,2002-05-21
Armavir,1.6318469842274983,2002-05-21
Kotayk,1.5318276047706605,2002-05-21
Erevan,1.8030269742012024,2002-05-21
Tavush,1.6431567966938019,2002-06-01
Lori,1.396541980596689,2002-06-01
Shirak,1.323418099146623,2002-06-01
Gegharkunik,1.7013647275812485,2002-06-01
Vayots Dzor,2.075107604265213,2002-06-01
Syunik,1.884345255400005,2002-06-01
Ararat,2.1484475894407793,2002-06-01
Aragatsotn,1.7848743398984273,2002-06-01
Armavir,1.869236687819163,2002-06-01
Kotayk,1.746653175354004,2002-06-01
Erevan,2.1058651208877563,2002-06-01
Tavush,1.8121257821718852,2002-06-11
Lori,1.5440643842403705,2002-06-11
Shirak,1.411302273090069,2002-06-11
Gegharkunik,1.9046075273962582,2002-06-11
Vayots Dzor,2.1690234541893005,2002-06-11
Syunik,2.0345630457526758,2002-06-11
Ararat,2.0587282831018623,2002-06-11
Aragatsotn,1.7871930201848347,2002-06-11
Armavir,1.8222007155418396,2002-06-11
Kotayk,1.7833384990692138,2002-06-11
Erevan,2.119056224822998,2002-06-11
Tavush,2.145930767059326,2002-06-21
Lori,1.88967541547922,2002-06-21
Shirak,1.6135320021555974,2002-06-21
Gegharkunik,2.055819265982684,2002-06-21
Vayots Dzor,1.9893487840890884,2002-06-21
Syunik,2.0106759824250875,2002-06-21
Ararat,1.9068604599345813,2002-06-21
Aragatsotn,1.8780440986156464,2002-06-21
Armavir,1.789059082667033,2002-06-21
Kotayk,1.9390796422958374,2002-06-21
Erevan,1.9875255823135376,2002-06-21
Tavush,2.1588374972343445,2002-07-01
Lori,1.6088346472153296,2002-07-01
Shirak,1.3421231187306917,2002-07-01
Gegharkunik,1.8343755217159496,2002-07-01
Vayots Dzor,1.8496524393558502,2002-07-01
Syunik,1.748960388334174,2002-07-01
Ararat,1.777714263309132,2002-07-01
Aragatsotn,1.7044109751780827,2002-07-01
Armavir,1.674615740776062,2002-07-01
Kotayk,1.746676790714264,2002-07-01
Erevan,1.9431273341178894,2002-07-01
Tavush,1.9207907915115356,2002-07-11
Lori,1.456907304433676,2002-07-11
Shirak,1.4705416285074675,2002-07-11
Gegharkunik,1.8721510943244486,2002-07-11
Vayots Dzor,1.7880069613456726,2002-07-11
Syunik,1.615586475322121,2002-07-11
Ararat,1.7428033026781948,2002-07-11
Aragatsotn,1.7871431708335876,2002-07-11
Armavir,1.585963745911916,2002-07-11
Kotayk,1.8649327993392943,2002-07-11
Erevan,1.890315294265747,2002-07-11
Tavush,1.6366494198640187,2002-07-21
Lori,1.3527799753042369,2002-07-21
Shirak,1.3975277772316566,2002-07-21
Gegharkunik,1.4886900607277365,2002-07-21
Vayots Dzor,1.250115767121315,2002-07-21
Syunik,1.1928695032471104,2002-07-21
Ararat,1.507582512768832,2002-07-21
Aragatsotn,1.630859136581421,2002-07-21
Armavir,1.4196171561876934,2002-07-21
Kotayk,1.7588729500770568,2002-07-21
Erevan,1.8347245454788208,2002-07-21
Tavush,1.3822063604990642,2002-08-01
Lori,1.3680803042191725,2002-08-01
Shirak,1.359215722634242,2002-08-01
Gegharkunik,1.2606487765031702,2002-08-01
Vayots Dzor,0.9233196750283241,2002-08-01
Syunik,0.8860845189345511,2002-08-01
Ararat,1.1406224099072544,2002-08-01
Aragatsotn,1.4018301616112392,2002-08-01
Armavir,1.1690876583258312,2002-08-01
Kotayk,1.4935649156570434,2002-08-01
Erevan,1.3838828206062317,2002-08-01
Tavush,1.4651346107323964,2002-08-11
Lori,1.725962446286128,2002-08-11
Shirak,1.6944416853097768,2002-08-11
Gegharkunik,1.1990607310743893,2002-08-11
Vayots Dzor,0.7513985857367516,2002-08-11
Syunik,0.651839844269776,2002-08-11
Ararat,0.8912607756527987,2002-08-11
Aragatsotn,1.5111160576343536,2002-08-11
Armavir,1.2988259593645732,2002-08-11
Kotayk,1.414830732345581,2002-08-11
Erevan,1.1523946523666382,2002-08-11
Tavush,1.7282702128092449,2002-08-21
Lori,2.1188404835187473,2002-08-21
Shirak,2.0786842566270094,2002-08-21
Gegharkunik,1.5990941875121172,2002-08-21
Vayots Dzor,1.018571861088276,2002-08-21
Syunik,0.9105127947895151,2002-08-21
Ararat,1.151062168858268,2002-08-21
Aragatsotn,1.8183177014191945,2002-08-21
Armavir,1.6147515773773193,2002-08-21
Kotayk,1.7105376482009889,2002-08-21
Erevan,1.4318207502365112,2002-08-21
Tavush,1.7002496818701427,2002-09-01
Lori,2.2090112887896023,2002-09-01
Shirak,2.282829944904034,2002-09-01
Gegharkunik,1.4912913301411796,2002-09-01
Vayots Dzor,0.878907598555088,2002-09-01
Syunik,0.5764781864065873,2002-09-01
Ararat,1.181481491435658,2002-09-01
Aragatsotn,1.860533595085144,2002-09-01
Armavir,1.7285105188687642,2002-09-01
Kotayk,1.6916090250015259,2002-09-01
Erevan,1.4803542494773865,2002-09-01
Tavush,1.5381747583548229,2002-09-11
Lori,2.035979124215933,2002-09-11
Shirak,2.2173711244876566,2002-09-11
Gegharkunik,1.1403091514811796,2002-09-11
Vayots Dzor,0.3604511287994683,2002-09-11
Syunik,0.175304130837934,2002-09-11
Ararat,0.8720181093297221,2002-09-11
Aragatsotn,1.649579534928004,2002-09-11
Armavir,1.4433758457501729,2002-09-11
Kotayk,1.4648609042167664,2002-09-11
Erevan,1.1692644953727722,2002-09-11
Tavush,0.41748870474596816,2002-09-21
Lori,1.1145394811263452,2002-09-21
Shirak,1.347099469258235,2002-09-21
Gegharkunik,0.5040262018823448,2002-09-21
Vayots Dzor,-0.03166869410779327,2002-09-21
Syunik,-0.31072632801768024,2002-09-21
Ararat,0.2897247495976361,2002-09-21
Aragatsotn,0.9117121510207653,2002-09-21
Armavir,0.684251161913077,2002-09-21
Kotayk,0.7974960803985596,2002-09-21
Erevan,0.3655729293823242,2002-09-21
Tavush,0.49912212913235027,2002-10-01
Lori,1.5472828241494985,2002-10-01
Shirak,1.8015451614673321,2002-10-01
Gegharkunik,0.4569306294707691,2002-10-01
Vayots Dzor,-0.06679285643622279,2002-10-01
Syunik,-0.00588006663479303,2002-10-01
Ararat,0.5238591496917334,2002-10-01
Aragatsotn,1.3030707736810048,2002-10-01
Armavir,1.1455906232198079,2002-10-01
Kotayk,1.001062086224556,2002-10-01
Erevan,0.8077988028526306,2002-10-01
Tavush,0.7565789371728897,2002-10-11
Lori,1.6523358546770537,2002-10-11
Shirak,1.6838763402058528,2002-10-11
Gegharkunik,0.4806609158130253,2002-10-11
Vayots Dzor,-0.16599736036732793,2002-10-11
Syunik,-0.1304868000320551,2002-10-11
Ararat,0.5214073956012726,2002-10-11
Aragatsotn,1.2658610939979553,2002-10-11
Armavir,1.1187967658042908,2002-10-11
Kotayk,1.0156235992908478,2002-10-11
Erevan,0.7907863259315491,2002-10-11
Tavush,0.5827174022172888,2002-10-21
Lori,1.2732577919960022,2002-10-21
Shirak,1.1492773661246667,2002-10-21
Gegharkunik,-0.1645858901388505,2002-10-21
Vayots Dzor,-1.237588532269001,2002-10-21
Syunik,-0.7492406172187704,2002-10-21
Ararat,-0.21563702110539784,2002-10-21
Aragatsotn,0.6792861549183726,2002-10-21
Armavir,0.6397451863934597,2002-10-21
Kotayk,0.264303233474493,2002-10-21
Erevan,0.1038567665964365,2002-10-21
Tavush,0.13991733252381286,2002-11-01
Lori,0.7879556096517123,2002-11-01
Shirak,0.7523997345795999,2002-11-01
Gegharkunik,-0.6865478873745922,2002-11-01
Vayots Dzor,-1.3721950054168701,2002-11-01
Syunik,-1.2835541775352077,2002-11-01
Ararat,-0.43510124019601126,2002-11-01
Aragatsotn,0.22843869876426956,2002-11-01
Armavir,0.2805771678686142,2002-11-01
Kotayk,-0.22458167104050517,2002-11-01
Erevan,-0.3024509325623512,2002-11-01
Tavush,-0.4289196381966273,2002-11-11
Lori,0.17739552832566774,2002-11-11
Shirak,0.42347564605566174,2002-11-11
Gegharkunik,-0.8721926983665017,2002-11-11
Vayots Dzor,-1.336887612938881,2002-11-11
Syunik,-1.382968993563401,2002-11-11
Ararat,-0.4893816431814974,2002-11-11
Aragatsotn,-0.1676241224631667,2002-11-11
Armavir,-0.07578087411820889,2002-11-11
Kotayk,-0.4853269547224045,2002-11-11
Erevan,-0.4137026518583298,2002-11-11
Tavush,-1.4224451979001362,2002-11-21
Lori,-0.8644926800177648,2002-11-21
Shirak,-0.5442903281834263,2002-11-21
Gegharkunik,-1.6769387932384716,2002-11-21
Vayots Dzor,-1.7676634192466736,2002-11-21
Syunik,-1.7117040533768504,2002-11-21
Ararat,-1.2251707288351925,2002-11-21
Aragatsotn,-1.0496137142181396,2002-11-21
Armavir,-0.8881426950295767,2002-11-21
Kotayk,-1.373445451259613,2002-11-21
Erevan,-1.0939627885818481,2002-11-21
Tavush,-0.8288148865103722,2002-12-01
Lori,-0.39963960962799877,2002-12-01
